client_id,age,job,marital,education,credit_default,mortgage
5870,44,blue-collar,single,professional_course,,
5871,39,blue-collar,married,basic_9y,,
5872,31,management,single,high_school,,
5873,36,blue-collar,married,high_school,,
5874,34,admin_,married,university_degree,,
5875,32,blue-collar,married,basic_9y,,
5876,35,technician,married,professional_course,,
5877,47,technician,single,university_degree,,
5878,44,admin_,married,high_school,,
5879,38,services,married,high_school,,
5880,37,services,single,high_school,,
5881,57,technician,married,university_degree,,
5882,39,entrepreneur,married,basic_6y,,
5883,30,services,single,high_school,,
5884,31,admin_,single,university_degree,,
5885,45,blue-collar,married,basic_9y,,
5886,37,blue-collar,divorced,basic_9y,,
5887,29,services,divorced,high_school,,
5888,42,blue-collar,married,basic_4y,,
5889,52,blue-collar,married,basic_4y,,
5890,53,housemaid,married,basic_4y,,
5891,31,technician,single,professional_course,,
5892,32,technician,single,professional_course,,
5893,47,blue-collar,married,basic_9y,,
5894,39,management,married,university_degree,,
5895,38,student,single,university_degree,,
5896,30,blue-collar,married,basic_6y,,
5897,32,blue-collar,married,basic_4y,,
5898,43,unknown,married,high_school,,
5899,27,blue-collar,married,basic_4y,,
5900,59,unknown,married,,,
5901,46,entrepreneur,married,basic_9y,,
5902,54,retired,divorced,high_school,,
5903,35,blue-collar,married,basic_9y,,
5904,33,management,single,university_degree,,
5905,37,services,divorced,high_school,,
5906,41,blue-collar,single,high_school,,
5907,44,technician,married,professional_course,,
5908,33,technician,married,professional_course,,
5909,49,admin_,divorced,basic_9y,,
5910,23,blue-collar,married,basic_9y,,
5911,49,blue-collar,married,high_school,,
5912,38,technician,married,professional_course,,
5913,37,blue-collar,married,high_school,,
5914,39,admin_,married,professional_course,,
5915,43,blue-collar,married,basic_4y,,
5916,42,services,married,high_school,,
5917,55,housemaid,divorced,,,
5918,44,blue-collar,single,basic_6y,,
5919,40,blue-collar,married,high_school,,
5920,41,services,married,high_school,,
5921,32,management,married,university_degree,,
5922,57,admin_,married,basic_6y,,
5923,38,entrepreneur,married,university_degree,,
5924,50,blue-collar,married,basic_6y,,
5925,41,blue-collar,married,basic_4y,,
5926,52,technician,divorced,university_degree,,
5927,31,blue-collar,married,high_school,,
5928,34,technician,single,professional_course,,
5929,56,entrepreneur,married,university_degree,,
5930,51,admin_,single,basic_6y,,
5931,40,management,married,high_school,,
5932,39,blue-collar,married,basic_9y,,
5933,36,entrepreneur,married,university_degree,,
5934,28,admin_,single,university_degree,,
5935,32,management,married,high_school,,
5936,38,blue-collar,single,high_school,,
5937,46,blue-collar,married,basic_9y,,
5938,42,management,married,,,
5939,37,blue-collar,married,professional_course,,
5940,31,admin_,married,high_school,,
5941,30,services,married,high_school,,
5942,41,management,married,,,
5943,34,blue-collar,married,basic_4y,,
5944,46,blue-collar,divorced,basic_6y,,
5945,37,blue-collar,married,basic_4y,,
5946,24,blue-collar,married,basic_9y,,
5947,30,admin_,married,basic_9y,,
5948,45,services,divorced,,,
5949,36,admin_,married,high_school,,
5950,48,blue-collar,married,professional_course,,
5951,47,management,married,professional_course,,
5952,39,admin_,single,university_degree,,
5953,36,technician,single,high_school,,
5954,38,housemaid,married,basic_9y,,
5955,37,technician,single,high_school,,
5956,30,technician,single,professional_course,,
5957,38,admin_,married,university_degree,,
5958,28,services,married,,,
5959,37,blue-collar,married,basic_6y,,
5960,43,management,married,high_school,,
5961,32,blue-collar,married,basic_9y,,
5962,35,admin_,married,high_school,,
5963,41,services,married,university_degree,,
5964,52,unknown,married,basic_4y,,
5965,31,technician,married,professional_course,,
5966,28,blue-collar,married,basic_9y,,
5967,50,entrepreneur,married,basic_9y,,
5968,35,blue-collar,married,basic_6y,,
5969,39,blue-collar,married,basic_9y,,
5970,40,technician,married,basic_9y,,
5971,34,admin_,single,high_school,,
5972,27,student,single,university_degree,,
5973,33,blue-collar,married,basic_9y,,
5974,39,entrepreneur,married,basic_9y,,
5975,39,housemaid,married,basic_4y,,
5976,43,entrepreneur,married,basic_4y,,
5977,26,technician,married,professional_course,,
5978,42,services,married,professional_course,,
5979,36,management,married,university_degree,,
5980,40,blue-collar,married,high_school,,
5981,50,blue-collar,married,basic_4y,,
5982,46,self-employed,single,high_school,,
5983,57,retired,married,high_school,,
5984,40,services,single,high_school,,
5985,28,services,single,high_school,,
5986,34,blue-collar,married,basic_9y,,
5987,51,unemployed,married,professional_course,,
5988,32,technician,single,high_school,,
5989,28,blue-collar,married,basic_6y,,
5990,38,admin_,single,university_degree,,
5991,34,blue-collar,single,basic_9y,,
5992,34,technician,married,university_degree,,
5993,31,services,single,basic_9y,,
5994,35,services,single,high_school,,
5995,41,blue-collar,divorced,basic_9y,,
5996,29,services,married,high_school,,
5997,56,housemaid,divorced,basic_4y,,
5998,29,technician,single,university_degree,,
5999,27,admin_,single,university_degree,,
6000,42,blue-collar,married,basic_6y,,
6001,49,technician,married,professional_course,,
6002,49,blue-collar,married,basic_4y,,
6003,40,blue-collar,married,basic_6y,,
6004,39,housemaid,married,university_degree,,
6005,31,admin_,single,high_school,,
6006,46,blue-collar,married,basic_9y,,
6007,44,management,married,university_degree,,
6008,33,blue-collar,single,basic_6y,,
6009,35,technician,married,professional_course,,
6010,38,unemployed,single,high_school,,
6011,33,services,married,high_school,,
6012,41,blue-collar,married,basic_9y,,
6013,34,technician,divorced,professional_course,,
6014,32,blue-collar,married,professional_course,,
6015,35,entrepreneur,married,high_school,,
6016,24,services,single,high_school,,
6017,25,admin_,married,high_school,,
6018,34,blue-collar,married,basic_9y,,
6019,34,technician,married,university_degree,,
6020,31,admin_,divorced,high_school,,
6021,38,management,married,high_school,,
6022,26,admin_,single,university_degree,,
6023,34,blue-collar,married,basic_6y,,
6024,35,services,married,basic_9y,,
6025,29,blue-collar,single,basic_9y,,
6026,51,blue-collar,divorced,basic_6y,,
6027,50,housemaid,married,basic_4y,,
6028,44,technician,divorced,basic_9y,,
6029,27,technician,single,professional_course,,
6030,34,services,married,high_school,,
6031,44,technician,divorced,basic_9y,,
6032,43,management,married,basic_4y,,
6033,37,unemployed,married,professional_course,,
6034,45,services,married,basic_9y,,
6035,30,technician,single,professional_course,,
6036,43,entrepreneur,married,basic_4y,,
6037,43,blue-collar,married,basic_9y,,
6038,47,services,divorced,high_school,,
6039,53,housemaid,married,basic_4y,,
6040,45,blue-collar,married,basic_4y,,
6041,47,blue-collar,married,basic_4y,,
6042,37,technician,single,university_degree,,
6043,41,blue-collar,married,basic_9y,,
6044,32,unknown,married,basic_6y,,
6045,48,blue-collar,married,basic_4y,,
6046,26,technician,single,professional_course,,
6047,31,entrepreneur,divorced,high_school,,
6048,36,services,single,high_school,,
6049,46,housemaid,married,basic_4y,,
6050,50,admin_,divorced,high_school,,
6051,45,admin_,married,basic_6y,,
6052,45,admin_,married,basic_6y,,
6053,33,entrepreneur,married,basic_9y,,
6054,29,admin_,single,university_degree,,
6055,37,blue-collar,married,basic_9y,,
6056,26,technician,single,professional_course,,
6057,57,self-employed,married,basic_9y,,
6058,45,technician,single,professional_course,,
6059,46,services,divorced,high_school,,
6060,39,blue-collar,married,basic_4y,,
6061,37,blue-collar,single,professional_course,,
6062,46,blue-collar,married,basic_4y,,
6063,42,admin_,divorced,university_degree,,
6064,25,management,single,basic_4y,,
6065,45,blue-collar,single,basic_9y,,
6066,40,admin_,single,high_school,,
6067,39,admin_,married,university_degree,,
6068,49,blue-collar,married,basic_4y,,
6069,51,self-employed,single,university_degree,,
6070,43,blue-collar,single,basic_4y,,
6071,35,entrepreneur,married,high_school,,
6072,46,blue-collar,married,basic_9y,,
6073,32,services,married,high_school,,
6074,30,blue-collar,married,basic_9y,,
6075,29,blue-collar,single,high_school,,
6076,41,admin_,divorced,high_school,,
6077,37,admin_,married,high_school,,
6078,24,blue-collar,married,basic_4y,,
6079,38,blue-collar,married,basic_6y,,
6080,27,services,married,high_school,,
6081,35,blue-collar,married,basic_9y,,
6082,28,student,single,basic_9y,,
6083,31,blue-collar,divorced,basic_6y,,
6084,27,blue-collar,married,basic_9y,,
6085,37,technician,married,university_degree,,
6086,33,admin_,divorced,high_school,,
6087,43,blue-collar,married,basic_9y,,
6088,44,blue-collar,married,basic_4y,,
6089,43,unknown,married,high_school,,
6090,29,admin_,single,basic_9y,,
6091,37,blue-collar,single,professional_course,,
6092,60,unknown,married,university_degree,,
6093,37,blue-collar,single,basic_6y,,
6094,51,technician,married,university_degree,,
6095,34,services,married,high_school,,
6096,30,technician,divorced,professional_course,,
6097,36,services,married,high_school,,
6098,36,blue-collar,single,basic_9y,,
6099,34,services,married,high_school,,
6100,37,technician,married,professional_course,,
6101,38,management,single,university_degree,,
6102,55,services,married,high_school,,
6103,49,unknown,married,high_school,,
6104,47,admin_,married,high_school,,
6105,31,admin_,single,university_degree,,
6106,56,retired,married,basic_4y,,
6107,35,entrepreneur,divorced,university_degree,,
6108,34,blue-collar,married,basic_9y,,
6109,29,self-employed,married,university_degree,,
6110,57,blue-collar,married,basic_4y,,
6111,48,technician,married,basic_6y,,
6112,53,self-employed,married,university_degree,,
6113,37,admin_,married,high_school,,
6114,30,blue-collar,married,basic_4y,,
6115,47,blue-collar,single,basic_4y,,
6116,26,technician,married,basic_6y,,
6117,33,self-employed,married,high_school,,
6118,43,blue-collar,married,high_school,,
6119,29,blue-collar,single,,,
6120,22,services,single,basic_9y,,
6121,51,retired,married,university_degree,,
6122,45,technician,married,basic_9y,,
6123,29,admin_,single,university_degree,,
6124,31,services,married,high_school,,
6125,47,technician,married,professional_course,,
6126,48,unemployed,married,basic_4y,,
6127,38,technician,married,professional_course,,
6128,50,blue-collar,single,basic_9y,,
6129,31,admin_,married,high_school,,
6130,27,admin_,divorced,high_school,,
6131,39,blue-collar,married,basic_4y,,
6132,35,admin_,married,basic_9y,,
6133,28,management,married,high_school,,
6134,34,entrepreneur,single,professional_course,,
6135,30,self-employed,married,basic_9y,,
6136,38,blue-collar,single,basic_9y,,
6137,29,self-employed,married,basic_6y,,
6138,35,blue-collar,divorced,basic_9y,,
6139,32,blue-collar,divorced,basic_4y,,
6140,33,management,married,university_degree,,
6141,50,services,single,high_school,,
6142,57,management,divorced,university_degree,,
6143,31,blue-collar,married,basic_9y,,
6144,37,technician,single,university_degree,,
6145,37,technician,single,university_degree,,
6146,42,technician,divorced,basic_9y,,
6147,39,blue-collar,married,basic_4y,,
6148,52,management,divorced,university_degree,,
6149,33,admin_,single,university_degree,,
6150,60,admin_,married,university_degree,,
6151,27,services,married,professional_course,,
6152,35,blue-collar,married,basic_9y,,
6153,29,admin_,single,university_degree,,
6154,31,blue-collar,single,high_school,,
6155,53,blue-collar,married,basic_9y,,
6156,26,technician,married,professional_course,,
6157,38,admin_,married,high_school,,
6158,49,blue-collar,married,basic_6y,,
6159,35,technician,married,professional_course,,
6160,55,retired,divorced,high_school,,
6161,44,unknown,single,basic_9y,,
6162,37,blue-collar,married,professional_course,,
6163,39,unemployed,single,basic_9y,,
6164,39,management,single,university_degree,,
6165,34,admin_,married,high_school,,
6166,29,services,married,high_school,,
6167,52,blue-collar,married,basic_9y,,
6168,44,blue-collar,married,basic_4y,,
6169,55,management,married,university_degree,,
6170,53,admin_,single,basic_6y,,
6171,32,management,single,university_degree,,
6172,43,blue-collar,married,basic_4y,,
6173,46,housemaid,married,basic_4y,,
6174,52,management,divorced,university_degree,,
6175,48,blue-collar,married,basic_9y,,
6176,37,technician,married,professional_course,,
6177,32,blue-collar,married,professional_course,,
6178,46,admin_,divorced,university_degree,,
6179,28,services,married,high_school,,
6180,31,admin_,married,university_degree,,
6181,32,blue-collar,married,basic_9y,,
6182,44,admin_,married,,,
6183,39,services,married,high_school,,
6184,29,services,single,professional_course,,
6185,30,services,married,high_school,,
6186,30,management,married,basic_9y,,
6187,39,technician,married,professional_course,,
6188,55,admin_,married,high_school,,
6189,28,blue-collar,single,basic_9y,,
6190,52,housemaid,married,basic_4y,,
6191,38,blue-collar,married,professional_course,,
6192,34,services,married,high_school,,
6193,22,admin_,married,high_school,,
6194,31,entrepreneur,divorced,high_school,,
6195,31,blue-collar,married,basic_9y,,
6196,33,self-employed,married,university_degree,,
6197,31,technician,married,professional_course,,
6198,34,blue-collar,single,high_school,,
6199,30,technician,married,professional_course,,
6200,29,admin_,married,high_school,,
6201,50,services,married,basic_6y,,
6202,39,blue-collar,married,basic_6y,,
6203,36,services,married,high_school,,
6204,35,blue-collar,married,basic_4y,,
6205,31,management,single,university_degree,,
6206,28,self-employed,single,university_degree,,
6207,38,blue-collar,single,high_school,,
6208,47,blue-collar,married,high_school,,
6209,30,services,single,high_school,,
6210,52,management,married,professional_course,,
6211,58,admin_,married,basic_9y,,
6212,28,blue-collar,married,basic_6y,,
6213,52,management,married,professional_course,,
